target,Date,latitude,longitude,month,day,day_of_year,year,Distance_to_equator,Is_dry_season,Temp_max_avg,Temp_max_max,Humidity_avg,Humidity_min,Precip_total,Days_no_rain,Wind_avg,Wind_max
1,2005-08-03,-5.9381,-75.947,8,3,215,2005,659.1291,1,31.973000000000003,34.43,67.244,58.09,67.65,7.0,0.10233333333333333,0.23
1,2005-08-03,-8.3465,-76.2673,8,3,215,2005,926.4615000000001,1,25.934666666666665,29.39,66.61633333333333,46.15,14.67,7.0,0.30533333333333335,0.43
1,2005-08-03,-5.9527,-76.1987,8,3,215,2005,660.7497,1,31.973000000000003,34.43,67.244,58.09,67.65,7.0,0.10233333333333333,0.23
1,2005-08-03,-6.0675,-76.2891,8,3,215,2005,673.4925,1,31.973000000000003,34.43,67.244,58.09,67.65,7.0,0.10233333333333333,0.23
1,2005-08-03,-7.3505,-76.6505,8,3,215,2005,815.9055000000001,1,27.97433333333333,31.08,63.303999999999995,44.82,22.710000000000015,7.0,0.3606666666666667,0.46
1,2005-08-03,-5.9587,-76.2428,8,3,215,2005,661.4157,1,31.973000000000003,34.43,67.244,58.09,67.65,7.0,0.10233333333333333,0.23
0,2005-08-03,-6.980365789444828,-76.90654360978435,8,3,215,2005,774.8206026283759,1,29.530666666666665,32.55,64.36033333333333,50.85,29.32,7.0,0.15066666666666664,0.27
0,2005-08-03,-7.261878534754229,-75.78596746234152,8,3,215,2005,806.0685173577194,1,33.26566666666666,36.32,61.901666666666664,48.18,28.1,7.0,0.10666666666666667,0.26
1,2005-08-03,-5.9378,-76.0896,8,3,215,2005,659.0958,1,31.973000000000003,34.43,67.244,58.09,67.65,7.0,0.10233333333333333,0.23
1,2005-08-03,-5.7406,-76.1458,8,3,215,2005,637.2066,1,32.70466666666667,35.66,68.278,58.48,80.81000000000002,7.0,0.08233333333333333,0.18
0,2005-08-03,-6.252480366224789,-76.488140203218,8,3,215,2005,694.0253206509516,1,31.622,34.62,66.01666666666667,56.19,51.930000000000014,7.0,0.082,0.21
0,2005-08-03,-5.936332555331325,-76.83179580754164,8,3,215,2005,658.9329136417771,1,28.361666666666665,30.65,68.51633333333334,56.92,44.550000000000004,7.0,0.12200000000000001,0.26
0,2005-08-03,-6.200171336468845,-76.47517852395984,8,3,215,2005,688.2190183480418,1,31.973000000000003,34.43,67.244,58.09,67.65,7.0,0.10233333333333333,0.23
1,2005-08-03,-5.8905,-76.1906,8,3,215,2005,653.8455,1,31.973000000000003,34.43,67.244,58.09,67.65,7.0,0.10233333333333333,0.23
0,2005-08-03,-6.514967490351236,-76.99375522896699,8,3,215,2005,723.1613914289871,1,26.880666666666666,29.4,70.13699999999999,59.82,36.05,7.0,0.11733333333333333,0.27
1,2005-08-03,-5.946,-76.4444,8,3,215,2005,660.006,1,31.973000000000003,34.43,67.244,58.09,67.65,7.0,0.10233333333333333,0.23
1,2005-08-03,-5.9602,-76.2539,8,3,215,2005,661.5822000000001,1,31.973000000000003,34.43,67.244,58.09,67.65,7.0,0.10233333333333333,0.23
1,2005-08-03,-6.0364,-76.2207,8,3,215,2005,670.0404000000001,1,31.973000000000003,34.43,67.244,58.09,67.65,7.0,0.10233333333333333,0.23
1,2005-08-03,-5.9673,-75.943,8,3,215,2005,662.3702999999999,1,31.973000000000003,34.43,67.244,58.09,67.65,7.0,0.10233333333333333,0.23
1,2005-08-03,-7.4174,-76.6976,8,3,215,2005,823.3314,1,27.97433333333333,31.08,63.303999999999995,44.82,22.710000000000015,7.0,0.3606666666666667,0.46
0,2005-08-03,-7.450227101420001,-77.22165209135423,8,3,215,2005,826.9752082576201,1,19.192,21.9,71.04766666666666,55.1,9.09,7.0,1.938,2.56
1,2005-08-03,-8.5145,-76.336,8,3,215,2005,945.1095,1,25.934666666666665,29.39,66.61633333333333,46.15,14.67,7.0,0.30533333333333335,0.43
1,2005-08-03,-8.0807,-76.7034,8,3,215,2005,896.9577,1,23.03933333333333,25.89,67.738,46.0,15.469999999999999,7.0,0.9926666666666667,1.23
0,2005-08-04,-7.45728200774953,-76.98588787498541,8,4,216,2005,827.7583028601979,1,28.004666666666665,31.08,63.227666666666664,44.82,22.720000000000017,7.0,0.35833333333333334,0.46
0,2005-08-04,-5.971724397201385,-75.87816764029395,8,4,216,2005,662.8614080893537,1,32.793,35.27,70.13133333333333,61.35,87.25999999999998,7.0,0.07466666666666667,0.18
0,2005-08-04,-6.5305605417841495,-76.81567387832536,8,4,216,2005,724.8922201380406,1,26.836333333333336,29.36,70.223,59.82,36.05,7.0,0.11166666666666666,0.27
1,2005-08-04,-6.7003,-76.6878,8,4,216,2005,743.7333,1,26.836333333333336,29.36,70.223,59.82,36.05,7.0,0.11166666666666666,0.27
0,2005-08-04,-6.023168032179068,-77.26981479042486,8,4,216,2005,668.5716515718766,1,22.055333333333337,25.15,74.89266666666666,62.81,14.879999999999999,7.0,1.8463333333333332,2.48
1,2005-08-05,-7.1479,-76.3885,8,5,217,2005,793.4168999999999,1,31.745,34.97,65.09666666666666,53.96,39.34,7.0,0.09266666666666666,0.17
1,2005-08-05,-6.8503,-76.5047,8,5,217,2005,760.3833,1,31.745,34.97,65.09666666666666,53.96,39.34,7.0,0.09266666666666666,0.17
1,2005-08-05,-7.3756,-76.6328,8,5,217,2005,818.6916,1,28.020333333333333,31.08,63.15866666666666,44.82,22.720000000000017,7.0,0.3573333333333333,0.46
0,2005-08-05,-6.682240904919321,-76.14970898536502,8,5,217,2005,741.7287404460446,1,31.599666666666668,34.62,66.03066666666668,56.19,51.94000000000001,7.0,0.07533333333333334,0.19
1,2005-08-05,-6.081,-76.0093,8,5,217,2005,674.9910000000001,1,31.949,34.43,67.37533333333333,58.09,67.66000000000001,7.0,0.09466666666666668,0.23
1,2005-08-05,-8.7082,-76.7254,8,5,217,2005,966.6102,1,18.88533333333333,21.05,71.24566666666666,52.01,10.060000000000015,7.0,1.3073333333333332,1.68
1,2005-08-05,-7.1271,-76.5338,8,5,217,2005,791.1081,1,31.745,34.97,65.09666666666666,53.96,39.34,7.0,0.09266666666666666,0.17
1,2005-08-05,-7.1326,-76.5578,8,5,217,2005,791.7186,1,31.745,34.97,65.09666666666666,53.96,39.34,7.0,0.09266666666666666,0.17
1,2005-08-05,-8.617,-76.6583,8,5,217,2005,956.4870000000001,1,18.88533333333333,21.05,71.24566666666666,52.01,10.060000000000015,7.0,1.3073333333333332,1.68
0,2005-08-05,-5.300946297144839,-75.60535100286195,8,5,217,2005,588.4050389830771,1,32.349333333333334,35.25,73.29966666666668,63.13,102.05000000000001,7.0,0.11433333333333334,0.2
1,2005-08-05,-7.1299,-76.5382,8,5,217,2005,791.4189,1,31.745,34.97,65.09666666666666,53.96,39.34,7.0,0.09266666666666666,0.17
1,2005-08-05,-6.8518,-76.512,8,5,217,2005,760.5498,1,31.745,34.97,65.09666666666666,53.96,39.34,7.0,0.09266666666666666,0.17
0,2005-08-06,-7.593724484851976,-77.34754973911781,8,6,218,2005,842.9034178185693,1,19.204666666666665,21.9,71.24033333333334,55.1,8.74,7.0,1.9296666666666664,2.56
1,2005-08-06,-6.0812,-76.1765,8,6,218,2005,675.0132,1,32.13,34.62,66.66199999999999,58.09,53.390000000000015,7.0,0.09166666666666666,0.23
0,2005-08-06,-6.649475670478298,-75.86589242526365,8,6,218,2005,738.0917994230911,1,32.88866666666667,35.53,66.59133333333334,58.6,50.28,7.0,0.078,0.23
0,2005-08-06,-7.433764184828395,-76.19895087453514,8,6,218,2005,825.1478245159519,1,31.194,34.35,63.144,48.21,24.84,7.0,0.10633333333333334,0.24
0,2005-08-06,-5.916934623864143,-76.40108482987945,8,6,218,2005,656.7797432489199,1,32.13,34.62,66.66199999999999,58.09,53.390000000000015,7.0,0.09166666666666666,0.23
0,2005-08-06,-5.525473635438348,-76.97243620940135,8,6,218,2005,613.3275735336566,1,30.938666666666666,33.17,66.36633333333333,57.1,44.25,7.0,0.11200000000000002,0.2
1,2005-08-06,-6.1557,-76.2208,8,6,218,2005,683.2827000000001,1,32.13,34.62,66.66199999999999,58.09,53.390000000000015,7.0,0.09166666666666666,0.23
0,2005-08-07,-5.586947404667705,-76.96796502244129,8,7,219,2005,620.1511619181152,1,31.203333333333333,33.5,65.56066666666668,57.1,41.739999999999995,7.0,0.11433333333333333,0.2
1,2005-08-07,-5.8206,-76.2496,8,7,219,2005,646.0866,1,32.40866666666667,34.94,65.84666666666666,58.09,49.20000000000001,7.0,0.09266666666666666,0.23
0,2005-08-07,-5.807017349001207,-75.61769536103809,8,7,219,2005,644.578925739134,1,33.234,36.23,68.691,60.7,63.64999999999998,7.0,0.071,0.18
0,2005-08-07,-6.526663320909917,-76.57498858502044,8,7,219,2005,724.4596286210009,1,27.297333333333334,29.87,68.672,59.82,24.439999999999998,7.0,0.10533333333333333,0.27
0,2005-08-08,-5.894898869067559,-77.35176843132272,8,8,220,2005,654.333774466499,1,22.41766666666667,25.15,74.35166666666666,62.81,12.2,7.0,1.7973333333333332,2.48
0,2005-08-08,-7.493540878148328,-76.20838654108637,8,8,220,2005,831.7830374744643,1,31.690333333333335,34.35,61.67133333333333,48.21,15.2,7.0,0.10733333333333334,0.24
0,2005-08-08,-6.569933219427762,-75.5278161670118,8,8,220,2005,729.2625873564816,1,33.36266666666667,35.75,65.608,58.6,45.33,7.0,0.07633333333333334,0.23
0,2005-08-08,-7.341385532228014,-75.96721546288514,8,8,220,2005,814.8937940773096,1,31.690333333333335,34.35,61.67133333333333,48.21,15.2,7.0,0.10733333333333334,0.24
0,2005-08-08,-6.261893490975904,-75.72805069897333,8,8,220,2005,695.0701774983254,1,33.36266666666667,35.75,65.608,58.6,45.33,7.0,0.07633333333333334,0.23
0,2005-08-09,-6.122720954624869,-76.9879603704079,8,9,221,2005,679.6220259633604,1,28.833333333333332,30.97,67.66666666666667,56.92,40.47,6.0,0.11733333333333333,0.26
0,2005-08-09,-6.238571072533694,-75.50795501172155,8,9,221,2005,692.4813890512401,1,33.50366666666667,36.23,68.62133333333333,60.7,72.59999999999997,6.0,0.07,0.18
0,2005-08-09,-7.201796098982287,-75.59066106327278,8,9,221,2005,799.3993669870339,1,33.29566666666667,35.41,62.96966666666666,56.14,34.87,6.0,0.08533333333333333,0.24
0,2005-08-09,-7.278588939327885,-76.4943759510431,8,9,221,2005,807.9233722653952,1,31.755,34.35,61.45,48.21,20.62,6.0,0.10666666666666667,0.24
0,2005-08-09,-7.322815935895123,-76.7836025186051,8,9,221,2005,812.8325688843586,1,28.55633333333333,31.08,61.64066666666667,44.82,15.020000000000016,6.0,0.3556666666666667,0.46
0,2005-08-09,-7.527307126647749,-77.12744201881532,8,9,221,2005,835.5310910579001,1,28.55633333333333,31.08,61.64066666666667,44.82,15.020000000000016,6.0,0.3556666666666667,0.46
0,2005-08-09,-7.480945740497024,-75.88131487548965,8,9,221,2005,830.3849771951697,1,34.111333333333334,36.32,58.888000000000005,48.18,22.23,6.0,0.09566666666666666,0.26
0,2005-08-09,-7.146199438472306,-75.63802434726938,8,9,221,2005,793.2281376704259,1,33.29566666666667,35.41,62.96966666666666,56.14,34.87,6.0,0.08533333333333333,0.24
0,2005-08-09,-7.346936014424016,-77.24612328998047,8,9,221,2005,815.5098976010657,1,19.369333333333334,21.9,71.30733333333335,55.1,5.02,7.0,1.9296666666666666,2.56
1,2005-08-10,-5.9674,-76.1319,8,10,222,2005,662.3814,1,32.607,34.94,66.21333333333334,58.09,60.81000000000001,5.0,0.09766666666666667,0.23
0,2005-08-10,-5.800895908311601,-76.62831443275236,8,10,222,2005,643.8994458225877,1,28.836333333333336,30.97,67.90133333333333,56.92,41.49,5.0,0.11566666666666667,0.26
1,2005-08-10,-6.1456,-76.3503,8,10,222,2005,682.1616,1,32.607,34.94,66.21333333333334,58.09,60.81000000000001,5.0,0.09766666666666667,0.23
1,2005-08-10,-6.1879,-76.3957,8,10,222,2005,686.8569,1,32.607,34.94,66.21333333333334,58.09,60.81000000000001,5.0,0.09766666666666667,0.23
1,2005-08-10,-5.737,-76.3942,8,10,222,2005,636.807,1,33.38433333333333,36.19,67.235,58.48,71.27000000000001,5.0,0.08,0.18
0,2005-08-10,-5.591020062659783,-76.63960042736485,8,10,222,2005,620.6032269552359,1,31.341666666666665,33.5,66.00433333333334,57.1,48.91,5.0,0.11466666666666667,0.2
1,2005-08-10,-8.1583,-77.4779,8,10,222,2005,905.5713000000001,1,17.072,19.97,72.86366666666667,60.34,3.8499999999999996,7.0,2.4836666666666667,3.39
1,2005-08-10,-8.6529,-76.3246,8,10,222,2005,960.4719000000001,1,26.623333333333335,29.39,64.76433333333334,46.15,18.299999999999997,5.0,0.295,0.43
1,2005-08-10,-8.6064,-76.1291,8,10,222,2005,955.3104000000001,1,26.623333333333335,29.39,64.76433333333334,46.15,18.299999999999997,5.0,0.295,0.43
1,2005-08-10,-8.6543,-76.3345,8,10,222,2005,960.6272999999999,1,26.623333333333335,29.39,64.76433333333334,46.15,18.299999999999997,5.0,0.295,0.43
1,2005-08-10,-5.8595,-76.2741,8,10,222,2005,650.4045,1,32.607,34.94,66.21333333333334,58.09,60.81000000000001,5.0,0.09766666666666667,0.23
0,2005-08-10,-6.353424809181855,-75.63008762129351,8,10,222,2005,705.230153819186,1,33.45,35.75,65.97733333333333,58.6,59.15,5.0,0.07433333333333333,0.23
1,2005-08-10,-6.172,-76.0809,8,10,222,2005,685.092,1,32.607,34.94,66.21333333333334,58.09,60.81000000000001,5.0,0.09766666666666667,0.23
1,2005-08-10,-6.5854,-75.6242,8,10,222,2005,730.9793999999999,1,33.45,35.75,65.97733333333333,58.6,59.15,5.0,0.07433333333333333,0.23
1,2005-08-10,-6.3121,-76.2274,8,10,222,2005,700.6431,1,32.275,34.62,64.48433333333334,56.19,46.77000000000001,5.0,0.07733333333333334,0.21
0,2005-08-10,-6.946999930209273,-76.16347768392615,8,10,222,2005,771.1169922532293,1,32.50266666666667,34.97,62.903999999999996,53.73,33.01,5.0,0.09400000000000001,0.17
1,2005-08-10,-5.8408,-76.0107,8,10,222,2005,648.3288,1,32.607,34.94,66.21333333333334,58.09,60.81000000000001,5.0,0.09766666666666667,0.23
0,2005-08-10,-5.699419411757933,-76.10583548301037,8,10,222,2005,632.6355547051306,1,33.38433333333333,36.19,67.235,58.48,71.27000000000001,5.0,0.08,0.18
1,2005-08-10,-5.8933,-76.2635,8,10,222,2005,654.1563,1,32.607,34.94,66.21333333333334,58.09,60.81000000000001,5.0,0.09766666666666667,0.23
1,2005-08-10,-6.0406,-76.0019,8,10,222,2005,670.5066,1,32.607,34.94,66.21333333333334,58.09,60.81000000000001,5.0,0.09766666666666667,0.23
1,2005-08-10,-5.8701,-76.3495,8,10,222,2005,651.5811,1,32.607,34.94,66.21333333333334,58.09,60.81000000000001,5.0,0.09766666666666667,0.23
1,2005-08-10,-6.5944,-75.6229,8,10,222,2005,731.9784000000001,1,33.45,35.75,65.97733333333333,58.6,59.15,5.0,0.07433333333333333,0.23
0,2005-08-10,-6.23470396402255,-76.94332145347941,8,10,222,2005,692.0521400065031,1,28.836333333333336,30.97,67.90133333333333,56.92,41.49,5.0,0.11566666666666667,0.26
1,2005-08-10,-6.395,-76.0937,8,10,222,2005,709.8449999999999,1,32.275,34.62,64.48433333333334,56.19,46.77000000000001,5.0,0.07733333333333334,0.21
1,2005-08-10,-6.3964,-76.103,8,10,222,2005,710.0004,1,32.275,34.62,64.48433333333334,56.19,46.77000000000001,5.0,0.07733333333333334,0.21
1,2005-08-10,-6.0393,-75.9926,8,10,222,2005,670.3623,1,32.607,34.94,66.21333333333334,58.09,60.81000000000001,5.0,0.09766666666666667,0.23
1,2005-08-10,-6.2484,-76.2905,8,10,222,2005,693.5724,1,32.607,34.94,66.21333333333334,58.09,60.81000000000001,5.0,0.09766666666666667,0.23
1,2005-08-10,-8.3961,-76.2819,8,10,222,2005,931.9671000000001,1,26.623333333333335,29.39,64.76433333333334,46.15,18.299999999999997,5.0,0.295,0.43
1,2005-08-10,-6.1212,-75.9808,8,10,222,2005,679.4532,1,32.607,34.94,66.21333333333334,58.09,60.81000000000001,5.0,0.09766666666666667,0.23
1,2005-08-10,-6.2097,-75.9523,8,10,222,2005,689.2767,1,32.607,34.94,66.21333333333334,58.09,60.81000000000001,5.0,0.09766666666666667,0.23
1,2005-08-10,-6.0132,-76.2591,8,10,222,2005,667.4652,1,32.607,34.94,66.21333333333334,58.09,60.81000000000001,5.0,0.09766666666666667,0.23
1,2005-08-10,-6.159,-76.1878,8,10,222,2005,683.649,1,32.607,34.94,66.21333333333334,58.09,60.81000000000001,5.0,0.09766666666666667,0.23
1,2005-08-10,-6.1314,-76.8308,8,10,222,2005,680.5854,1,28.836333333333336,30.97,67.90133333333333,56.92,41.49,5.0,0.11566666666666667,0.26
1,2005-08-10,-6.481,-75.9237,8,10,222,2005,719.391,1,33.45,35.75,65.97733333333333,58.6,59.15,5.0,0.07433333333333333,0.23
1,2005-08-10,-5.801,-77.3039,8,10,222,2005,643.9110000000001,1,22.373333333333335,25.15,74.71933333333332,62.81,15.26,6.0,1.7943333333333333,2.48
1,2005-08-10,-8.6583,-76.3287,8,10,222,2005,961.0713000000001,1,26.623333333333335,29.39,64.76433333333334,46.15,18.299999999999997,5.0,0.295,0.43
0,2005-08-10,-7.6003471250061425,-76.18857699535684,8,10,222,2005,843.6385308756818,1,31.756333333333334,34.35,61.525999999999996,48.21,23.21,5.0,0.10633333333333334,0.24
1,2005-08-10,-8.5513,-76.3965,8,10,222,2005,949.1942999999999,1,26.623333333333335,29.39,64.76433333333334,46.15,18.299999999999997,5.0,0.295,0.43
1,2005-08-10,-6.223,-75.8597,8,10,222,2005,690.7529999999999,1,33.516,36.23,69.00766666666667,60.7,76.55999999999997,5.0,0.06833333333333334,0.18
1,2005-08-10,-5.8394,-76.0014,8,10,222,2005,648.1734,1,32.607,34.94,66.21333333333334,58.09,60.81000000000001,5.0,0.09766666666666667,0.23
1,2005-08-10,-6.0446,-76.2163,8,10,222,2005,670.9506,1,32.607,34.94,66.21333333333334,58.09,60.81000000000001,5.0,0.09766666666666667,0.23
1,2005-08-10,-8.6271,-76.2776,8,10,222,2005,957.6081,1,26.623333333333335,29.39,64.76433333333334,46.15,18.299999999999997,5.0,0.295,0.43
1,2005-08-10,-6.4445,-75.929,8,10,222,2005,715.3394999999999,1,33.45,35.75,65.97733333333333,58.6,59.15,5.0,0.07433333333333333,0.23
1,2005-08-10,-8.3948,-76.272,8,10,222,2005,931.8228,1,26.623333333333335,29.39,64.76433333333334,46.15,18.299999999999997,5.0,0.295,0.43
1,2005-08-10,-6.2789,-75.9271,8,10,222,2005,696.9579,1,33.45,35.75,65.97733333333333,58.6,59.15,5.0,0.07433333333333333,0.23
1,2005-08-10,-6.3585,-76.3006,8,10,222,2005,705.7935,1,32.275,34.62,64.48433333333334,56.19,46.77000000000001,5.0,0.07733333333333334,0.21
0,2005-08-11,-5.913444133925558,-76.54061399484421,8,11,223,2005,656.392298865737,1,32.622,34.94,66.35366666666667,58.09,62.80000000000001,4.0,0.09433333333333334,0.22
0,2005-08-11,-6.590618313605878,-75.87293609884875,8,11,223,2005,731.5586328102524,1,33.46633333333333,35.75,65.97066666666666,58.6,60.019999999999996,5.0,0.07200000000000001,0.23
1,2005-08-11,-8.5036,-77.7282,8,11,223,2005,943.8996000000001,1,16.484333333333332,19.3,70.965,58.52,3.11,7.0,3.3953333333333333,4.78
0,2005-08-11,-6.7911860867707,-76.3184609362465,8,11,223,2005,753.8216556315476,1,32.535999999999994,34.97,62.77733333333333,53.73,33.809999999999995,5.0,0.09233333333333334,0.17
1,2005-08-11,-7.2518,-77.7399,8,11,223,2005,804.9498,1,19.353333333333335,21.9,71.616,55.1,5.76,7.0,1.9473333333333334,2.56
1,2005-08-12,-6.0244,-76.2229,8,12,224,2005,668.7084,1,32.64266666666666,34.94,66.27233333333332,56.08,62.80000000000001,4.0,0.096,0.22
0,2005-08-12,-7.081431158638572,-76.84157131930168,8,12,224,2005,786.0388586088815,1,30.256333333333334,32.55,61.83233333333333,50.85,24.06,5.0,0.13333333333333333,0.27
1,2005-08-12,-5.995,-75.9229,8,12,224,2005,665.445,1,33.55233333333333,36.23,68.945,57.02,78.62999999999997,4.0,0.06699999999999999,0.16
1,2005-08-12,-6.5574,-76.2696,8,12,224,2005,727.8714,1,32.32966666666667,34.62,64.29233333333333,54.03,47.930000000000014,4.0,0.07433333333333333,0.21
1,2005-08-12,-5.7528,-76.2507,8,12,224,2005,638.5608,1,32.64266666666666,34.94,66.27233333333332,56.08,62.80000000000001,4.0,0.096,0.22
1,2005-08-12,-7.1975,-77.6912,8,12,224,2005,798.9225,1,19.69433333333333,22.23,73.73466666666667,60.72,8.51,6.0,1.3366666666666667,1.82
1,2005-08-12,-6.8199,-76.5222,8,12,224,2005,757.0088999999999,1,32.56133333333333,34.97,62.483,53.58,33.809999999999995,5.0,0.09166666666666669,0.17
1,2005-08-12,-5.7636,-76.1653,8,12,224,2005,639.7596,1,32.64266666666666,34.94,66.27233333333332,56.08,62.80000000000001,4.0,0.096,0.22
1,2005-08-12,-8.4048,-76.3937,8,12,224,2005,932.9327999999999,1,26.722,29.39,64.50233333333334,46.15,18.459999999999997,5.0,0.2916666666666667,0.43
0,2005-08-12,-7.191225918716162,-75.54734215721196,8,12,224,2005,798.226076977494,1,33.355666666666664,35.41,62.660333333333334,51.08,40.63,5.0,0.07933333333333333,0.24
1,2005-08-12,-8.6334,-76.7325,8,12,224,2005,958.3074,1,19.271333333333335,21.05,71.33733333333333,52.01,11.310000000000015,5.0,1.3906666666666667,2.18
1,2005-08-12,-6.2259,-77.0517,8,12,224,2005,691.0749000000001,1,28.873333333333335,30.97,67.932,56.92,42.71,4.0,0.114,0.26
1,2005-08-12,-8.7939,-77.0045,8,12,224,2005,976.1229000000001,1,15.627666666666666,17.37,78.27866666666667,66.86,9.430000000000016,5.0,1.9669999999999999,2.89
1,2005-08-12,-6.8002,-76.6243,8,12,224,2005,754.8222000000001,1,30.256333333333334,32.55,61.83233333333333,50.85,24.06,5.0,0.13333333333333333,0.27
1,2005-08-12,-5.7273,-76.6525,8,12,224,2005,635.7302999999999,1,31.35966666666667,33.5,66.201,57.06,50.33,4.0,0.111,0.2
1,2005-08-12,-6.3297,-76.121,8,12,224,2005,702.5966999999999,1,32.32966666666667,34.62,64.29233333333333,54.03,47.930000000000014,4.0,0.07433333333333333,0.21
1,2005-08-12,-5.8929,-75.9301,8,12,224,2005,654.1119,1,33.55233333333333,36.23,68.945,57.02,78.62999999999997,4.0,0.06699999999999999,0.16
1,2005-08-12,-7.318,-76.5651,8,12,224,2005,812.298,1,28.609333333333332,31.08,61.28600000000001,44.82,16.890000000000015,5.0,0.353,0.46
1,2005-08-12,-5.7334,-76.445,8,12,224,2005,636.4073999999999,1,33.42033333333333,36.19,67.374,58.45,73.39000000000001,4.0,0.078,0.13
1,2005-08-12,-8.4711,-76.3779,8,12,224,2005,940.2921,1,26.722,29.39,64.50233333333334,46.15,18.459999999999997,5.0,0.2916666666666667,0.43
1,2005-08-12,-6.458,-77.478,8,12,224,2005,716.838,1,21.002000000000002,24.01,74.893,64.98,11.780000000000001,6.0,1.755,2.53
1,2005-08-12,-8.2077,-77.7305,8,12,224,2005,911.0547000000001,1,17.098000000000003,19.97,73.029,60.34,4.0,7.0,2.506666666666667,3.39
1,2005-08-12,-6.4594,-77.469,8,12,224,2005,716.9934,1,21.002000000000002,24.01,74.893,64.98,11.780000000000001,6.0,1.755,2.53
1,2005-08-12,-7.2002,-77.6901,8,12,224,2005,799.2221999999999,1,19.69433333333333,22.23,73.73466666666667,60.72,8.51,6.0,1.3366666666666667,1.82
1,2005-08-12,-6.137,-76.2162,8,12,224,2005,681.207,1,32.64266666666666,34.94,66.27233333333332,56.08,62.80000000000001,4.0,0.096,0.22
1,2005-08-12,-8.6275,-76.7288,8,12,224,2005,957.6524999999999,1,19.271333333333335,21.05,71.33733333333333,52.01,11.310000000000015,5.0,1.3906666666666667,2.18
1,2005-08-12,-5.8474,-76.023,8,12,224,2005,649.0614,1,32.64266666666666,34.94,66.27233333333332,56.08,62.80000000000001,4.0,0.096,0.22
0,2005-08-12,-6.525952464139444,-76.13787075319888,8,12,224,2005,724.3807235194784,1,32.32966666666667,34.62,64.29233333333333,54.03,47.930000000000014,4.0,0.07433333333333333,0.21
1,2005-08-12,-6.6745,-76.3813,8,12,224,2005,740.8695,1,32.32966666666667,34.62,64.29233333333333,54.03,47.930000000000014,4.0,0.07433333333333333,0.21
1,2005-08-12,-6.1879,-76.076,8,12,224,2005,686.8569,1,32.64266666666666,34.94,66.27233333333332,56.08,62.80000000000001,4.0,0.096,0.22
1,2005-08-12,-8.4273,-77.7383,8,12,224,2005,935.4303000000001,1,16.469333333333335,19.3,70.96733333333331,58.52,3.11,7.0,3.437,4.78
1,2005-08-12,-8.4274,-77.1453,8,12,224,2005,935.4414,1,19.271333333333335,21.05,71.33733333333333,52.01,11.310000000000015,5.0,1.3906666666666667,2.18
1,2005-08-12,-6.0263,-76.2369,8,12,224,2005,668.9193,1,32.64266666666666,34.94,66.27233333333332,56.08,62.80000000000001,4.0,0.096,0.22
1,2005-08-12,-5.8242,-77.3738,8,12,224,2005,646.4862,1,22.368,25.15,74.81,62.81,15.53,6.0,1.8083333333333333,2.48
1,2005-08-12,-6.1731,-76.7423,8,12,224,2005,685.2141,1,28.873333333333335,30.97,67.932,56.92,42.71,4.0,0.114,0.26
1,2005-08-12,-5.8329,-75.9978,8,12,224,2005,647.4519,1,32.64266666666666,34.94,66.27233333333332,56.08,62.80000000000001,4.0,0.096,0.22
1,2005-08-12,-6.2387,-76.0412,8,12,224,2005,692.4956999999999,1,32.64266666666666,34.94,66.27233333333332,56.08,62.80000000000001,4.0,0.096,0.22
1,2005-08-12,-7.2387,-76.4984,8,12,224,2005,803.4956999999999,1,32.56133333333333,34.97,62.483,53.58,33.809999999999995,5.0,0.09166666666666669,0.17
1,2005-08-12,-5.9653,-76.469,8,12,224,2005,662.1483,1,32.64266666666666,34.94,66.27233333333332,56.08,62.80000000000001,4.0,0.096,0.22
1,2005-08-12,-6.2439,-77.7811,8,12,224,2005,693.0729,1,22.368,25.15,74.81,62.81,15.53,6.0,1.8083333333333333,2.48
1,2005-08-12,-8.4192,-77.7673,8,12,224,2005,934.5312,1,16.469333333333335,19.3,70.96733333333331,58.52,3.11,7.0,3.437,4.78
1,2005-08-12,-6.2602,-76.1026,8,12,224,2005,694.8822,1,32.32966666666667,34.62,64.29233333333333,54.03,47.930000000000014,4.0,0.07433333333333333,0.21
1,2005-08-12,-7.0747,-77.7297,8,12,224,2005,785.2917,1,19.69433333333333,22.23,73.73466666666667,60.72,8.51,6.0,1.3366666666666667,1.82
1,2005-08-12,-7.3158,-76.5492,8,12,224,2005,812.0538,1,31.834,34.35,61.028,48.21,23.95,5.0,0.10400000000000001,0.24
1,2005-08-12,-5.7293,-76.6672,8,12,224,2005,635.9523,1,31.35966666666667,33.5,66.201,57.06,50.33,4.0,0.111,0.2
0,2005-08-12,-6.536633754882988,-75.61074686603133,8,12,224,2005,725.5663467920117,1,33.488,35.75,65.73866666666667,52.63,60.019999999999996,5.0,0.07266666666666667,0.23
1,2005-08-12,-8.426,-77.7473,8,12,224,2005,935.2860000000001,1,16.469333333333335,19.3,70.96733333333331,58.52,3.11,7.0,3.437,4.78
1,2005-08-12,-5.751,-76.2369,8,12,224,2005,638.361,1,32.64266666666666,34.94,66.27233333333332,56.08,62.80000000000001,4.0,0.096,0.22
1,2005-08-12,-6.0738,-77.2841,8,12,224,2005,674.1918000000001,1,22.368,25.15,74.81,62.81,15.53,6.0,1.8083333333333333,2.48
