target,Date,latitude,longitude,month,day,day_of_year,year,Distance_to_equator,Is_dry_season,Temp_max,NDVI,EVI,Temp_max_avg,Temp_max_max,Humidity_avg,Humidity_min,Precip_total,Days_no_rain,Wind_avg,Wind_max
0,2001-01-24,-5.798251230559933,-76.03303003317315,1,24,24,2001,643.6058865921526,0,24.99000000000001,0.6059,0.4323,27.412,30.92,86.86433333333333,76.04,183.42000000000002,0.0,0.07833333333333334,0.17
0,2001-01-24,-6.664383213747135,-77.16631140190985,1,24,24,2001,739.746536725932,0,16.77000000000004,0.1178,0.1023,23.613000000000003,26.26,85.99533333333333,78.42,163.27999999999997,0.0,0.042666666666666665,0.16
0,2001-01-24,-7.301346263959235,-76.9768322825311,1,24,24,2001,810.449435299475,0,21.970000000000027,0.795,0.5402,23.087666666666667,25.7,88.58333333333333,76.03,197.1,0.0,0.277,0.35
0,2001-01-25,-7.0241667667070145,-76.27510051559456,1,25,25,2001,779.6825111044786,0,32.129999999999995,0.8608,0.6667,26.416,28.84,86.71433333333334,79.03,181.24,2.0,0.066,0.12
0,2001-01-26,-7.163128957992517,-77.33946379317482,1,26,26,2001,795.1073143371693,0,17.210000000000036,0.069,0.0686,17.782666666666668,20.2,86.59133333333332,82.12,158.2,0.0,0.9996666666666666,1.35
0,2001-01-28,-6.6084019823282665,-76.06077967767854,1,28,28,2001,733.5326200384376,0,28.510000000000048,0.665,0.5379,27.033666666666665,29.94,84.78533333333333,74.27,99.88,3.0,0.07266666666666667,0.14
0,2001-01-29,-6.012390103585068,-77.46665184846529,1,29,29,2001,667.3753014979426,0,19.930000000000007,0.0494,0.0476,19.752,22.07,84.18033333333332,75.07,91.64,4.0,1.2890000000000001,1.63
0,2001-01-30,-5.62140995348484,-75.55506281291692,1,30,30,2001,623.9765048368173,0,25.450000000000045,0.2864,0.2152,28.019,29.92,88.86699999999999,82.74,169.86999999999998,5.0,0.14766666666666667,0.22
0,2001-01-30,-6.467906945467672,-76.60396630033286,1,30,30,2001,717.9376709469117,0,29.189999999999998,0.7494,0.5646,23.788999999999998,26.26,84.43433333333333,75.72,92.49,5.0,0.03133333333333333,0.12
0,2001-01-31,-6.173497385338977,-77.08001241103895,1,31,31,2001,685.2582097726264,0,25.650000000000034,0.7615,0.5551,24.322999999999997,26.76,84.898,77.67,104.16999999999999,3.0,0.07266666666666667,0.17
0,2001-01-31,-7.367557628064232,-76.4395241338938,1,31,31,2001,817.7988967151298,0,26.27000000000004,0.8901,0.4935,25.602666666666664,27.68,87.28333333333333,79.62,88.02999999999999,4.0,0.07566666666666667,0.15
0,2001-01-31,-6.325765977825784,-76.5205147871752,1,31,31,2001,702.160023538662,0,24.410000000000025,0.7189,0.6459,27.295,29.94,83.43533333333333,73.61,83.6,6.0,0.06966666666666667,0.14
0,2001-02-01,-5.8624058726324275,-77.54256899267752,2,1,32,2001,650.7270518621995,0,22.890000000000043,0.534,0.4083,19.791999999999998,22.07,84.21966666666667,75.07,81.30000000000001,5.0,1.2923333333333331,1.63
0,2001-02-01,-5.8586832152668595,-76.15130829850591,2,1,32,2001,650.3138368946214,0,20.090000000000032,0.802,0.7356,27.551,30.44,85.12366666666667,75.54,110.29,5.0,0.06966666666666668,0.17
0,2001-02-01,-7.259025792408945,-76.1069982504593,2,1,32,2001,805.7518629573929,0,22.910000000000025,0.7673,0.6482,25.682333333333336,28.19,86.76033333333334,74.77,84.00999999999999,5.0,0.074,0.15
0,2001-02-02,-5.530786000980501,-76.91418709127078,2,2,33,2001,613.9172461088356,0,21.430000000000007,0.3339,0.2726,26.262,28.92,84.95366666666668,75.92,116.05,5.0,0.10966666666666666,0.2
0,2001-02-03,-6.71467279372098,-77.07743264874856,2,3,34,2001,745.3286801030288,0,23.370000000000005,0.9224,0.6744,24.098333333333336,27.13,82.71466666666667,71.14,77.58,7.0,0.02666666666666667,0.12
0,2001-02-03,-5.808189893519151,-75.58463969579134,2,3,34,2001,644.7090781806257,0,26.450000000000045,0.9579,0.4682,28.468,30.87,86.43933333333334,79.1,127.89,6.0,0.087,0.18
0,2001-02-04,-5.752288568187965,-75.61867904444058,2,4,35,2001,638.5040310688642,0,27.010000000000048,0.8458,0.4847,28.517333333333333,31.01,86.199,78.45,127.48,6.0,0.08866666666666667,0.18
0,2001-02-05,-7.18387555277713,-76.55534207208011,2,5,36,2001,797.4101863582615,0,29.05000000000001,0.474,0.3741,27.61,31.4,80.877,67.31,73.69,5.0,0.056666666666666664,0.11
0,2001-02-05,-7.4811756669415,-76.01564428333117,2,5,36,2001,830.4104990305065,0,17.090000000000032,0.9199,0.4515,25.999000000000002,28.99,85.17133333333332,73.51,92.04,5.0,0.072,0.15
0,2001-02-05,-5.543275857949961,-76.36401463997392,2,5,36,2001,615.3036202324457,0,29.689999999999998,0.8777,0.4381,27.906333333333336,30.5,86.88600000000001,79.18,145.35999999999999,5.0,0.10733333333333334,0.16
0,2001-02-05,-5.5463833686959125,-76.92476001499328,2,5,36,2001,615.6485539252463,0,24.350000000000023,0.9284,0.6288,26.299,28.92,84.594,75.92,126.69,5.0,0.11400000000000002,0.2
0,2001-02-07,-5.787648723882205,-76.3637582070336,2,7,38,2001,642.4290083509247,0,30.730000000000018,0.8558,0.8422,27.485666666666667,30.45,84.75366666666667,74.62,135.97,4.0,0.069,0.17
0,2001-02-08,-7.52002816732032,-76.85728021112728,2,8,39,2001,834.7231265725555,0,25.33000000000004,0.6263,0.4426,23.41166666666667,25.95,85.84933333333333,76.9,110.67,2.0,0.26233333333333336,0.34
0,2001-02-08,-5.704328166594409,-76.92480673286192,2,8,39,2001,633.1804264919793,0,19.950000000000045,0.3995,0.3016,26.10533333333333,28.92,85.28433333333332,75.92,145.32,3.0,0.11,0.2
0,2001-02-09,-5.304618892030704,-75.54825226766168,2,9,40,2001,588.8126970154082,0,29.79000000000002,0.9109,0.3441,27.955666666666666,30.14,88.16366666666666,81.86,151.19,4.0,0.14333333333333334,0.22
0,2001-02-10,-6.210262345134658,-77.11424996637882,2,10,41,2001,689.339120309947,0,27.83000000000004,0.7748,0.5738,24.394666666666662,27.34,84.11233333333334,75.7,120.85000000000001,3.0,0.076,0.19
0,2001-02-10,-5.393926083579098,-77.3710588373999,2,10,41,2001,598.7257952772799,0,22.07000000000005,0.6852,0.5534,23.42666666666667,25.91,81.53566666666666,72.08,105.39,3.0,0.44633333333333336,0.57
0,2001-02-11,-7.115248664865674,-76.07912965420722,2,11,42,2001,789.7926018000898,0,29.730000000000018,0.5067,0.3126,27.608666666666668,31.4,80.75733333333332,67.31,98.63,1.0,0.06099999999999999,0.11
0,2001-02-11,-6.961563570088446,-77.02222304631809,2,11,42,2001,772.7335562798174,0,19.610000000000014,0.581,0.4432,26.047,29.71,80.69333333333333,68.35,101.9,0.0,0.06233333333333334,0.14
0,2001-02-13,-5.89297787831936,-76.40313981264967,2,13,44,2001,654.120544493449,0,25.57000000000005,0.8351,0.4815,28.014,31.41,83.14866666666667,74.62,111.64,5.0,0.07566666666666667,0.17
0,2001-02-14,-7.332916187784927,-76.99914864296008,2,14,45,2001,813.953696844127,0,22.650000000000034,0.8324,0.2513,23.725,25.95,84.81099999999999,76.9,105.71999999999998,1.0,0.271,0.37
0,2001-02-15,-6.475196466130733,-76.70818383406251,2,15,46,2001,718.7468077405114,0,32.23000000000002,0.4713,0.314,24.27266666666667,27.13,81.72900000000001,71.14,128.49,4.0,0.036000000000000004,0.1
0,2001-02-17,-5.7038552844593475,-76.24937639790886,2,17,48,2001,633.1279365749875,0,29.57000000000005,0.8516,0.648,28.511666666666667,31.19,85.49233333333333,79.52,112.84,4.0,0.09466666666666668,0.14
0,2001-02-18,-5.501399945972402,-76.12442406721492,2,18,49,2001,610.6553940029366,0,29.590000000000032,0.8333,0.6419,28.672666666666668,31.19,85.17699999999999,79.52,104.57000000000001,4.0,0.09400000000000001,0.14
0,2001-02-19,-7.53303009358015,-76.30539007678105,2,19,50,2001,836.1663403873966,0,20.730000000000018,0.6156,0.4509,26.631999999999998,28.99,84.09666666666666,73.51,163.16000000000003,2.0,0.07366666666666669,0.12
0,2001-02-19,-6.928184042805378,-76.77151382737259,2,19,50,2001,769.028428751397,0,28.689999999999998,0.6234,0.3289,26.629666666666665,29.71,79.597,68.35,132.68,2.0,0.06266666666666668,0.17
0,2001-02-20,-6.606971151394778,-76.7033258603189,2,20,51,2001,733.3737978048204,0,32.370000000000005,0.4614,0.3018,24.730666666666664,27.13,81.12333333333332,71.14,110.0,2.0,0.036000000000000004,0.17
0,2001-02-20,-5.632876376439432,-77.16339501604922,2,20,51,2001,625.249277784777,0,23.870000000000005,0.7876,0.5265,27.19633333333333,29.24,83.39666666666668,75.92,110.88999999999999,2.0,0.109,0.2
0,2001-02-21,-6.842130861811311,-76.61529209965812,2,21,52,2001,759.4765256610556,0,30.450000000000045,0.2432,0.1791,26.875999999999998,29.71,79.26133333333334,68.35,119.2,2.0,0.061000000000000006,0.17
0,2001-02-21,-7.468966943240149,-76.0987072289364,2,21,52,2001,829.0553306996566,0,26.689999999999998,0.8805,0.7123,26.830333333333332,28.99,83.79766666666666,73.51,149.48999999999998,2.0,0.07433333333333333,0.12
0,2001-02-23,-5.5941151159540015,-75.60783919102062,2,23,54,2001,620.9467778708942,0,30.710000000000036,0.8464,0.6741,29.32133333333333,31.43,85.361,80.25,74.94,3.0,0.13499999999999998,0.18
0,2001-02-23,-5.882916892819359,-76.86515934904114,2,23,54,2001,653.0037751029488,0,25.79000000000002,0.8697,0.5844,25.509,27.34,82.337,75.7,99.6,3.0,0.078,0.19
0,2001-02-24,-7.562840840503951,-75.66286053205432,2,24,55,2001,839.4753332959386,0,26.25,0.2901,0.2591,29.142,31.32,81.97666666666666,72.13,141.51,1.0,0.052333333333333336,0.13
0,2001-02-24,-6.269350897351528,-76.17554961545872,2,24,55,2001,695.8979496060197,0,30.410000000000025,0.5093,0.3008,28.915333333333333,30.92,78.45933333333332,69.55,123.47,2.0,0.06233333333333334,0.13
0,2001-02-25,-6.564347270784287,-75.8738633840426,2,25,56,2001,728.6425470570558,0,29.410000000000025,0.8547,0.5824,30.045666666666666,32.59,79.68366666666667,72.7,129.01,1.0,0.059000000000000004,0.11
0,2001-02-26,-7.186570265010596,-75.84461863050306,2,26,57,2001,797.7092994161762,0,28.470000000000027,0.814,0.6607,29.261666666666663,31.7,80.22966666666666,70.0,129.97,2.0,0.044000000000000004,0.11
0,2001-02-27,-5.959481938609148,-77.35681272469573,2,27,58,2001,661.5024951856154,0,24.77000000000004,0.8587,0.6344,20.532666666666664,23.48,84.17033333333332,77.92,108.44,3.0,1.4869999999999999,2.2
0,2001-02-28,-6.812854444766214,-76.31590409569822,2,28,59,2001,756.2268433690498,0,25.890000000000043,0.5342,0.3572,28.533333333333335,31.4,79.81400000000001,67.31,145.61,2.0,0.05533333333333333,0.12
0,2001-03-01,-6.074232738963784,-75.5615873787058,3,1,60,2001,674.23983402498,0,30.53000000000003,0.8152,0.6116,29.88,32.54,82.99333333333334,77.41,149.33999999999997,2.0,0.09699999999999999,0.18
0,2001-03-01,-6.671769405587168,-77.2003294261131,3,1,60,2001,740.5664040201756,0,19.629999999999995,0.722,0.526,18.978,21.68,85.48466666666668,80.24,106.94,4.0,1.299,2.08
0,2001-03-01,-7.329270682828255,-76.84451015929197,3,1,60,2001,813.5490457939362,0,21.689999999999998,0.5463,0.4142,24.252666666666663,26.1,84.88433333333333,76.9,149.51999999999998,2.0,0.282,0.37
0,2001-03-01,-6.256015929782314,-76.34693713254352,3,1,60,2001,694.4177682058369,0,27.810000000000002,0.8787,0.3469,28.766333333333332,30.92,79.502,69.55,133.45,2.0,0.068,0.14
0,2001-03-02,-7.347666513055251,-77.19530347019538,3,2,61,2001,815.5909829491328,0,23.629999999999995,0.3236,0.2516,17.512999999999998,19.96,85.672,80.23,113.06,3.0,1.7523333333333333,2.12
0,2001-03-03,-5.519172911219698,-76.89133916809088,3,3,62,2001,612.6281931453865,0,25.370000000000005,0.869,0.3324,27.307333333333336,29.24,84.34766666666665,77.7,176.87,3.0,0.10966666666666666,0.18
0,2001-03-04,-7.508226717447944,-76.74892470083597,3,4,63,2001,833.4131656367218,0,21.950000000000045,0.2821,0.2377,23.997333333333337,26.1,86.00466666666667,77.17,167.22,1.0,0.28300000000000003,0.37
0,2001-03-05,-5.709919403753175,-77.18915952963572,3,5,64,2001,633.8010538166025,0,20.890000000000043,0.5928,0.3749,23.852333333333334,26.02,83.37566666666666,79.21,143.74,0.0,0.45866666666666667,0.57
0,2001-03-05,-7.45728200774953,-76.98588787498541,3,5,64,2001,827.7583028601979,0,25.590000000000032,0.3207,0.1891,23.913666666666664,26.1,86.11666666666666,77.17,166.57999999999998,2.0,0.2856666666666667,0.37
0,2001-03-06,-6.477469375479229,-76.23310758199833,3,6,65,2001,718.9991006781944,0,27.110000000000014,0.8397,0.3289,28.288333333333334,30.57,81.675,73.46,157.01,3.0,0.07466666666666667,0.14
0,2001-03-06,-6.796720182530489,-75.69073110670904,3,6,65,2001,754.4359402608843,0,17.689999999999998,0.4523,0.3081,28.580666666666666,31.46,83.35866666666668,74.91,162.47999999999996,1.0,0.06166666666666667,0.14
0,2001-03-07,-6.260923080518788,-75.61074627640608,3,7,66,2001,694.9624619375854,0,26.79000000000002,0.8415,0.6105,29.46466666666667,32.59,82.188,73.84,142.65,2.0,0.07833333333333332,0.18
0,2001-03-08,-5.309022549050947,-77.11989827113337,3,8,67,2001,589.3015029446551,0,21.210000000000036,0.9877,0.4375,27.130333333333333,29.24,85.08200000000001,79.43,164.1,2.0,0.10666666666666667,0.22
0,2001-03-09,-5.9272520922930445,-77.17976360795232,3,9,68,2001,657.924982244528,0,25.77000000000004,0.8214,0.5754,25.341666666666665,27.34,84.17866666666667,78.36,133.57999999999998,4.0,0.10266666666666667,0.2
0,2001-03-10,-7.3680402233360685,-75.9380390323052,3,10,69,2001,817.8524647903035,0,27.53000000000003,0.8047,0.6198,26.589,28.27,86.22600000000001,80.24,163.59,1.0,0.07466666666666667,0.13
0,2001-03-10,-6.698529470828457,-76.28501109879417,3,10,69,2001,743.5367712619587,0,31.810000000000002,0.7453,0.5688,28.591666666666665,30.57,80.94866666666667,73.46,123.55999999999999,5.0,0.07600000000000001,0.14
0,2001-03-12,-7.401018606692293,-76.00185651713339,3,12,71,2001,821.5130653428446,0,28.03000000000003,0.854,0.625,26.576999999999998,28.27,86.12433333333333,80.24,174.4,1.0,0.07666666666666666,0.13
0,2001-03-13,-6.726381012789614,-77.29263321460805,3,13,72,2001,746.6282924196471,0,22.370000000000005,0.873,0.607,18.99833333333333,21.68,85.993,80.24,105.29,3.0,1.1943333333333332,1.81
0,2001-03-13,-7.278446400857449,-77.33703515392486,3,13,72,2001,807.9075504951769,0,21.629999999999995,0.1525,0.1342,17.772333333333332,19.96,85.87566666666666,80.23,105.21000000000001,1.0,1.7443333333333333,2.12
0,2001-03-14,-6.950453264096688,-75.59880859567114,3,14,73,2001,771.5003123147324,0,26.25,0.0894,0.087,28.902333333333335,33.06,82.78966666666666,69.79,139.54999999999998,2.0,0.07266666666666667,0.18
0,2001-03-15,-6.699009805364948,-77.20530585140459,3,15,74,2001,743.5900883955093,0,18.83000000000004,0.3072,0.1611,19.040000000000003,21.68,86.08,80.24,107.97999999999999,3.0,1.1576666666666666,1.81
0,2001-03-16,-6.5273014114668,-77.07055670023018,3,16,75,2001,724.5304566728148,0,15.990000000000009,0.0835,0.0813,24.892333333333333,28.15,82.357,72.54,122.53999999999999,4.0,0.04766666666666667,0.17
0,2001-03-17,-6.4548358961700885,-76.10226827896288,3,17,76,2001,716.4867844748799,0,26.77000000000004,0.1614,0.1266,28.861333333333334,32.86,79.92200000000001,68.57,90.82,3.0,0.07566666666666667,0.14
0,2001-03-17,-5.3170098474698,-75.90718083995199,3,17,76,2001,590.1880930691477,0,30.650000000000034,0.8684,0.6448,29.169333333333334,31.68,86.05933333333333,80.25,150.02,5.0,0.154,0.21
0,2001-03-17,-5.9787702159042375,-76.39270327711898,3,17,76,2001,663.6434939653703,0,30.83000000000004,0.8868,0.4333,28.877333333333336,32.22,82.07233333333333,71.86,114.78,5.0,0.10600000000000001,0.17
0,2001-03-17,-6.535327617861432,-76.18785766882165,3,17,76,2001,725.4213655826189,0,26.890000000000043,0.243,0.1833,28.861333333333334,32.86,79.92200000000001,68.57,90.82,3.0,0.07566666666666667,0.14
0,2001-03-18,-5.4225864404931166,-77.44996456310464,3,18,77,2001,601.9070948947359,0,27.710000000000036,0.8238,0.6058,24.304333333333332,26.75,82.148,71.21,99.22,2.0,0.428,0.51
0,2001-03-18,-6.6588540055381635,-76.3643446123623,3,18,77,2001,739.1327946147361,0,31.850000000000023,0.8582,0.653,28.90066666666667,32.86,79.52933333333334,68.57,88.28999999999999,3.0,0.07333333333333333,0.14
0,2001-03-18,-7.408503653357758,-76.24578800464187,3,18,77,2001,822.3439055227111,0,25.05000000000001,0.7163,0.4651,26.631666666666664,29.32,85.77633333333333,77.66,137.41,2.0,0.07100000000000001,0.13
0,2001-03-18,-6.603103679284163,-76.5352543472929,3,18,77,2001,732.9445084005421,0,27.57000000000005,0.8217,0.5658,28.90066666666667,32.86,79.52933333333334,68.57,88.28999999999999,3.0,0.07333333333333333,0.14
0,2001-03-19,-6.74885592845062,-76.02672128613708,3,19,78,2001,749.1230080580189,0,23.99000000000001,0.8213,0.5907,28.944,32.86,79.28066666666668,68.57,90.56,3.0,0.07266666666666667,0.14
0,2001-03-19,-7.1205154593131565,-76.76326173892171,3,19,78,2001,790.3772159837604,0,29.590000000000032,0.7904,0.5108,27.156999999999996,31.08,79.768,68.5,88.81,2.0,0.058333333333333334,0.12
0,2001-03-19,-6.60024344042182,-76.28088372901857,3,19,78,2001,732.627021886822,0,30.129999999999995,0.6201,0.6245,28.944,32.86,79.28066666666668,68.57,90.56,3.0,0.07266666666666667,0.14
0,2001-03-20,-6.303002240210201,-76.72194514117207,3,20,79,2001,699.6332486633323,0,26.25,0.4275,0.3072,25.052666666666667,28.15,81.531,72.54,90.69,2.0,0.04700000000000001,0.17
0,2001-03-23,-6.602549423318465,-77.00681560184587,3,23,82,2001,732.8829859883497,0,22.430000000000007,0.61,0.3816,24.849,28.15,81.807,72.54,95.64,2.0,0.051666666666666666,0.17
0,2001-03-23,-6.187799355462546,-77.0520465624197,3,23,82,2001,686.8457284563426,0,24.670000000000016,0.8982,0.4571,25.32633333333333,28.13,83.009,73.63,102.3,3.0,0.11966666666666667,0.2
0,2001-03-23,-7.124526948992974,-75.69099174784184,3,23,82,2001,790.8224913382202,0,24.79000000000002,0.8225,0.7207,28.78933333333333,33.06,82.857,69.79,132.64999999999998,2.0,0.07866666666666668,0.18
0,2001-03-24,-6.272889262540646,-77.34340996973071,3,24,83,2001,696.2907081420117,0,16.189999999999998,0.3562,0.274,18.70633333333333,20.83,86.182,80.89,86.73,1.0,1.1286666666666667,1.46
0,2001-03-24,-6.2585048621667685,-76.21326265306386,3,24,83,2001,694.6940397005113,0,28.910000000000025,0.3232,0.2266,28.866666666666667,32.86,79.28966666666665,68.57,104.38,3.0,0.08266666666666667,0.16
0,2001-03-24,-6.2234750512942,-76.15839430304165,3,24,83,2001,690.8057306936562,0,30.810000000000002,0.378,0.2637,28.867,32.22,81.383,71.86,119.02000000000001,3.0,0.11433333333333334,0.17
0,2001-03-25,-7.388452210624765,-77.20638603731945,3,25,84,2001,820.1181953793489,0,16.33000000000004,0.735,0.3681,17.597666666666665,19.83,86.559,81.46,103.59,0.0,1.7166666666666666,2.22
0,2001-03-25,-6.905350281771543,-75.85773993313076,3,25,84,2001,766.4938812766413,0,27.629999999999995,0.6254,0.3861,28.795,33.06,82.69233333333334,69.79,125.77999999999999,1.0,0.07933333333333333,0.18
0,2001-03-26,-5.382544750033527,-75.77853597502654,3,26,85,2001,597.4624672537215,0,30.710000000000036,0.843,0.6634,28.958333333333332,31.92,85.77133333333333,79.08,86.52,4.0,0.15166666666666667,0.21
0,2001-03-26,-5.500738315784995,-75.59662427893288,3,26,85,2001,610.5819530521344,0,29.55000000000001,0.8719,0.5566,28.958333333333332,31.92,85.77133333333333,79.08,86.52,4.0,0.15166666666666667,0.21
0,2001-03-26,-5.858435510959442,-77.08234731471167,3,26,85,2001,650.2863417164981,0,23.53000000000003,0.7432,0.5448,25.363333333333337,28.13,82.777,73.63,86.11,3.0,0.12566666666666668,0.2
0,2001-03-27,-7.564076009944549,-75.89157611790941,3,27,86,2001,839.612437103845,0,23.79000000000002,0.3288,0.1823,27.885333333333335,31.59,87.08666666666667,77.79,170.75,2.0,0.09733333333333333,0.18
0,2001-03-27,-5.337639267388661,-76.79635411817596,3,27,86,2001,592.4779586801413,0,30.189999999999998,0.82,0.4799,27.421333333333333,29.86,82.474,73.19,65.46,4.0,0.12366666666666666,0.22
0,2001-03-27,-5.926005528348797,-76.66451761423114,3,27,86,2001,657.7866136467164,0,26.370000000000005,0.8955,0.5603,25.41033333333333,28.13,82.40733333333334,73.63,67.29,4.0,0.127,0.2
0,2001-03-27,-7.538851524680003,-76.89606525439852,3,27,86,2001,836.8125192394803,0,23.75,0.2799,0.2002,23.94633333333333,26.91,86.43066666666667,77.63,125.49000000000001,1.0,0.287,0.36
0,2001-03-28,-7.247461423234719,-75.57023459371909,3,28,87,2001,804.4682179790537,0,26.629999999999995,0.839,0.4489,28.889000000000003,33.06,82.00066666666666,69.79,103.43,3.0,0.08366666666666668,0.18
0,2001-03-28,-6.141100932072808,-75.82733820285651,3,28,87,2001,681.6622034600817,0,28.450000000000045,0.3878,0.2655,29.84033333333333,33.07,81.95733333333334,75.1,57.31,5.0,0.11333333333333334,0.19
0,2001-03-28,-6.344517536741018,-75.98404289972582,3,28,87,2001,704.241446578253,0,28.450000000000045,0.7371,0.3658,29.093666666666667,32.86,78.20866666666667,68.57,73.43,5.0,0.08566666666666668,0.16
0,2001-03-29,-6.185102706019143,-75.78932803542219,3,29,88,2001,686.5464003681249,0,28.410000000000025,0.4949,0.3376,29.972333333333335,33.07,81.597,74.53,57.199999999999996,6.0,0.11166666666666665,0.19
0,2001-03-30,-6.0889717541826,-76.72492959412638,3,30,89,2001,675.8758647142686,0,17.510000000000048,0.394,0.2336,25.62066666666667,28.16,81.81599999999999,73.63,68.64,5.0,0.12200000000000001,0.18
0,2001-03-30,-6.385759143148429,-76.5709354755892,3,30,89,2001,708.8192648894757,0,29.150000000000034,0.7192,0.4195,25.002333333333333,28.15,81.04833333333335,72.54,76.71,3.0,0.053000000000000005,0.13
0,2001-03-30,-5.508797884476139,-76.57706115239465,3,30,89,2001,611.4765651768514,0,28.450000000000045,0.8977,0.5453,27.736666666666668,30.35,81.61666666666666,73.19,65.48,5.0,0.12166666666666666,0.22
0,2001-03-31,-6.581475655282046,-76.92813918096854,3,31,90,2001,730.543797736307,0,22.25,0.8977,0.5597,24.96766666666667,28.15,81.30199999999999,72.54,93.25999999999999,2.0,0.05333333333333334,0.13
0,2001-03-31,-5.631534863423365,-75.5444078955286,3,31,90,2001,625.1003698399935,0,28.890000000000043,0.8253,0.5708,29.121,32.02,85.328,79.08,89.77000000000001,3.0,0.147,0.21
0,2001-04-02,-6.263351561254887,-76.64078067531564,4,2,92,2001,695.2320232992925,0,25.970000000000027,0.1549,0.1251,25.002999999999997,28.15,80.79733333333334,72.54,77.87,1.0,0.05366666666666666,0.13
0,2001-04-03,-5.424572995842199,-76.6735765187215,4,3,93,2001,602.1276025384841,0,28.870000000000005,0.8798,0.4249,28.094333333333335,30.35,80.73533333333333,73.19,57.12,2.0,0.115,0.22
0,2001-04-03,-7.597875070160168,-76.24368895263702,4,3,93,2001,843.3641327877787,0,23.670000000000016,0.8713,0.5711,26.627333333333336,29.32,85.64333333333333,77.66,140.70999999999998,2.0,0.08333333333333333,0.16
0,2001-04-03,-6.428027041919373,-76.62475957936073,4,3,93,2001,713.5110016530504,0,25.890000000000043,0.8816,0.676,25.066,28.15,80.68533333333335,72.54,80.8,1.0,0.051666666666666666,0.13
0,2001-04-05,-6.446999968584335,-76.20534088443561,4,5,95,2001,715.6169965128612,0,25.650000000000034,0.9464,0.5695,29.200333333333333,32.86,77.98766666666666,68.57,106.69,1.0,0.08633333333333333,0.16
0,2001-04-05,-6.333472406743339,-75.64833382378124,4,5,95,2001,703.0154371485106,0,25.310000000000002,0.7294,0.4039,30.073333333333334,33.91,79.69866666666665,69.8,128.49,1.0,0.09566666666666666,0.16
0,2001-04-05,-7.158262650594558,-76.17139715257736,4,5,95,2001,794.567154215996,0,25.05000000000001,0.8804,0.5471,28.779,32.41,79.49700000000001,67.96,107.81,1.0,0.06833333333333334,0.18
0,2001-04-05,-5.3149529866292395,-75.54616509202799,4,5,95,2001,589.9597815158456,0,31.150000000000034,0.8373,0.5061,29.318666666666665,32.02,85.40433333333334,79.08,120.15,2.0,0.149,0.21
0,2001-04-05,-5.418336191471334,-77.27363994749886,4,5,95,2001,601.4353172533181,0,25.450000000000045,0.8804,0.3805,24.907666666666664,27.7,80.18566666666668,70.38,56.85,2.0,0.42033333333333334,0.5
0,2001-04-05,-6.801666192426729,-76.32704638741743,4,5,95,2001,754.9849473593669,0,27.350000000000023,0.2373,0.1078,28.779,32.41,79.49700000000001,67.96,107.81,1.0,0.06833333333333334,0.18
0,2001-04-06,-5.590954776196541,-75.61262101600937,4,6,96,2001,620.595980157816,0,29.110000000000014,0.8553,0.54,29.313,32.02,85.46966666666667,79.08,120.22,3.0,0.14866666666666667,0.21
0,2001-04-06,-7.036643028375762,-75.60012732289076,4,6,96,2001,781.0673761497096,0,25.170000000000016,0.6925,0.3251,29.067333333333334,33.06,81.593,69.79,123.74,2.0,0.09366666666666666,0.18
0,2001-04-07,-6.687814799910479,-75.56700420232013,4,7,97,2001,742.3474427900632,0,28.590000000000032,0.8364,0.5546,29.976999999999997,33.91,80.16833333333334,69.8,136.89,2.0,0.09333333333333334,0.16
0,2001-04-07,-7.579867389663157,-75.5999817001758,4,7,97,2001,841.3652802526104,0,27.970000000000027,0.8737,0.5616,28.319,31.59,86.04233333333333,77.79,159.02,0.0,0.10633333333333334,0.18
0,2001-04-08,-5.8166617894952815,-76.28161854109814,4,8,98,2001,645.6494586339762,0,28.79000000000002,0.8549,0.5599,29.268333333333334,32.22,80.30733333333333,71.47,146.69,3.0,0.10933333333333334,0.18
0,2001-04-08,-7.20916394163281,-76.74882653338932,4,8,98,2001,800.2171975212419,0,25.310000000000002,0.8096,0.6532,27.009999999999998,31.08,79.64066666666668,68.5,137.12,2.0,0.07333333333333332,0.19
0,2001-04-08,-6.223322439610729,-75.97460472272981,4,8,98,2001,690.7887907967909,0,29.670000000000016,0.8591,0.5821,29.268333333333334,32.22,80.30733333333333,71.47,146.69,3.0,0.10933333333333334,0.18
0,2001-04-10,-7.511017054186108,-77.44217334143556,4,10,100,2001,833.722893014658,0,12.450000000000045,0.1364,0.1044,17.58066666666667,19.83,86.173,82.05,116.21,3.0,1.7339999999999998,2.22
0,2001-04-11,-7.309838483592369,-76.99515991704935,4,11,101,2001,811.3920716787529,0,23.83000000000004,0.2424,0.2212,24.177000000000003,26.91,85.86566666666666,75.58,154.06,4.0,0.286,0.36
0,2001-04-11,-7.195118276412429,-75.87773973651454,4,11,101,2001,798.6581286817797,0,28.55000000000001,0.8571,0.6163,28.65666666666667,33.06,83.32900000000001,69.79,194.88,4.0,0.09466666666666666,0.18
0,2001-04-11,-5.73056432169004,-76.88063042787364,4,11,101,2001,636.0926397075945,0,19.710000000000036,0.7218,0.4205,27.99866666666667,30.35,81.444,73.19,115.01,4.0,0.09566666666666665,0.18
